transaction_id,user_id,device_id,transaction_amount,currency,payment_mode,merchant_category,transaction_city,transaction_hour,new_device,location_change,failed_attempts_24h,transactions_last_1h,ip_risk_score,vpn_used,international_transaction,fraud_probability,risk_score,risk_level,decision,is_fraud
TXN500183,U100261,D201438,1218.45,INR,UPI,Grocery,Nashik,20,No,No,1,2,77.93,No,No,4.03,4.03,Low,APPROVE,0
TXN500184,U100914,D202925,538.12,INR,Credit Card,Entertainment,Chennai,13,No,No,0,14,10.79,No,No,12.51,12.51,Low,APPROVE,0
TXN500185,U101867,D202890,4145.65,INR,Wallet,Education,Pune,17,No,No,0,13,34.27,No,No,13.39,13.39,Low,APPROVE,0
TXN500186,U101369,D202621,1486.58,INR,Debit Card,Travel,Nagpur,22,No,Yes,0,8,74.47,No,No,23.67,23.67,Low,APPROVE,0
TXN500187,U101436,D200723,1256.26,INR,Net Banking,Fuel,Bengaluru,11,No,No,0,6,65.22,No,No,0.1,0.1,Low,APPROVE,0
TXN500188,U100122,D201275,1083.6,INR,Net Banking,Food,Mumbai,21,Yes,No,1,14,40.83,No,No,33.69,33.69,Low,APPROVE,0
TXN500189,U100763,D200607,5956.35,INR,Net Banking,Healthcare,Hyderabad,9,No,No,1,12,40.53,No,No,14.82,14.82,Low,APPROVE,0
TXN500190,U100319,D202616,4132.78,INR,Debit Card,Travel,Ahmedabad,17,No,No,1,11,95.4,No,No,16.39,16.39,Low,APPROVE,0
TXN500191,U101933,D202281,18661.52,INR,UPI,Entertainment,Kolkata,23,No,No,1,2,77.9,No,No,6.09,6.09,Low,APPROVE,0
TXN500192,U101360,D200357,8423.84,INR,Debit Card,Education,Nagpur,2,No,No,0,8,97.57,No,No,36.9,36.9,Low,APPROVE,0
TXN500193,U100157,D201088,2937.86,INR,UPI,Grocery,Hyderabad,3,Yes,No,0,4,51.18,No,No,34.35,34.35,Low,APPROVE,0
TXN500194,U101350,D200292,2789.63,INR,Debit Card,Gaming,Pune,20,No,No,1,13,60.73,No,No,16.62,16.62,Low,APPROVE,0
TXN500195,U101684,D201347,7608.05,INR,Credit Card,Grocery,Chennai,21,Yes,No,0,7,69.66,No,No,12.52,12.52,Low,APPROVE,0
TXN500196,U101088,D200990,2925.95,INR,UPI,Shopping,Pune,8,Yes,No,0,8,40.58,No,No,20.77,20.77,Low,APPROVE,0
TXN500197,U100368,D202576,9226.0,INR,Debit Card,Gaming,Hyderabad,11,No,Yes,0,6,37.39,No,No,14.8,14.8,Low,APPROVE,0
TXN500198,U100869,D202182,3021.39,INR,Credit Card,Shopping,Kolkata,8,No,No,0,12,2.66,No,No,15.08,15.08,Low,APPROVE,0
TXN500199,U101027,D200819,5049.32,INR,UPI,Fuel,Ahmedabad,8,No,No,0,11,37.75,No,No,12.35,12.35,Low,APPROVE,0
TXN500200,U100685,D200129,12157.62,INR,Debit Card,Education,Nashik,15,No,No,0,8,23.48,No,No,14.07,14.07,Low,APPROVE,0
TXN500201,U101671,D201959,487.26,INR,Credit Card,Education,Kolkata,23,No,No,0,9,39.07,No,No,10.26,10.26,Low,APPROVE,0
TXN500202,U100913,D202616,10980.17,INR,UPI,Education,Pune,4,No,No,0,3,37.84,No,No,16.48,16.48,Low,APPROVE,0
TXN500203,U101779,D202569,11754.13,INR,UPI,Education,Delhi,4,Yes,No,0,3,27.13,No,No,30.12,30.12,Low,APPROVE,0
TXN500204,U101083,D202507,1970.42,INR,Credit Card,Grocery,Pune,13,No,No,1,2,84.12,No,No,0.1,0.1,Low,APPROVE,0
TXN500205,U101068,D200592,2842.41,INR,Credit Card,Entertainment,Kolkata,19,No,No,0,2,96.15,No,No,5.19,5.19,Low,APPROVE,0
TXN500206,U100583,D202989,1821.59,INR,Debit Card,Shopping,Ahmedabad,13,Yes,No,0,8,54.33,No,No,31.56,31.56,Low,APPROVE,0
TXN500207,U101630,D202948,1400.76,INR,Credit Card,Entertainment,Pune,14,No,No,0,11,88.91,No,No,17.22,17.22,Low,APPROVE,0
TXN500208,U100542,D201924,9591.89,INR,UPI,Entertainment,Kolkata,15,Yes,No,0,9,81.76,No,No,26.73,26.73,Low,APPROVE,0
TXN500209,U100155,D201655,578.14,INR,Wallet,Education,Nashik,6,No,No,0,1,93.03,No,No,0.94,0.94,Low,APPROVE,0
TXN500210,U100887,D200613,2955.98,INR,UPI,Travel,Chennai,10,No,No,1,10,92.75,Yes,No,13.58,13.58,Low,APPROVE,0
TXN500211,U100751,D201518,654.69,INR,UPI,Gaming,Nagpur,3,No,No,0,6,6.34,No,No,14.15,14.15,Low,APPROVE,0
TXN500212,U100063,D200538,1469.66,INR,Debit Card,Education,Nashik,4,No,Yes,0,9,23.73,No,No,37.17,37.17,Low,APPROVE,0
TXN500213,U100420,D200260,786.26,INR,UPI,Healthcare,Chennai,13,No,No,0,11,57.07,Yes,No,13.49,13.49,Low,APPROVE,0
TXN500214,U100322,D202656,2808.6,INR,Credit Card,Food,Nashik,8,No,No,0,11,70.15,No,No,38.04,38.04,Low,APPROVE,0
TXN500215,U101132,D201684,4451.21,INR,UPI,Grocery,Nagpur,22,No,Yes,1,5,86.36,No,No,15.56,15.56,Low,APPROVE,0
TXN500216,U101486,D201250,8809.98,INR,Wallet,Travel,Mumbai,8,No,Yes,0,13,6.93,No,No,33.21,33.21,Low,APPROVE,0
TXN500217,U101603,D201812,2511.76,INR,Net Banking,Food,Hyderabad,23,No,No,0,11,8.59,Yes,No,12.57,12.57,Low,APPROVE,0
TXN500218,U100546,D201842,19949.26,INR,Credit Card,Shopping,Nashik,10,No,No,1,3,19.1,No,Yes,1.25,1.25,Low,APPROVE,0
TXN500219,U100250,D201870,1602.75,INR,Credit Card,Entertainment,Nashik,18,No,No,0,2,85.11,No,No,5.63,5.63,Low,APPROVE,0
TXN500220,U100865,D200227,5724.88,INR,Credit Card,Travel,Nashik,18,No,No,1,12,31.62,No,No,14.23,14.23,Low,APPROVE,0
TXN500221,U100509,D202808,10864.63,INR,Debit Card,Education,Kolkata,11,No,No,0,13,8.77,No,No,15.91,15.91,Low,APPROVE,0
TXN500222,U101571,D202305,1778.33,INR,Credit Card,Utilities,Mumbai,14,No,No,0,1,80.11,No,No,4.17,4.17,Low,APPROVE,0
TXN500223,U100440,D201437,4691.82,INR,UPI,Education,Nagpur,1,No,No,1,14,20.04,No,No,28.77,28.77,Low,APPROVE,0
TXN500224,U100453,D202873,184.28,INR,UPI,Grocery,Bengaluru,11,No,No,0,11,13.46,Yes,No,16.01,16.01,Low,APPROVE,0
TXN500225,U100643,D201259,8373.55,INR,Net Banking,Food,Bengaluru,2,No,No,0,4,35.4,No,No,16.54,16.54,Low,APPROVE,0
TXN500226,U100816,D201043,1071.84,INR,Wallet,Education,Hyderabad,14,No,Yes,0,12,72.6,No,No,33.15,33.15,Low,APPROVE,0
TXN500227,U101757,D202471,12995.19,INR,UPI,Grocery,Hyderabad,13,No,No,0,13,17.84,Yes,No,12.42,12.42,Low,APPROVE,0
TXN500228,U100678,D202460,2438.04,INR,Credit Card,Shopping,Chennai,18,No,No,1,2,49.93,No,No,0.1,0.1,Low,APPROVE,0
TXN500229,U100273,D202392,7004.88,INR,UPI,Gaming,Bengaluru,2,No,No,0,3,36.02,No,No,15.52,15.52,Low,APPROVE,0
TXN500230,U100059,D202697,1354.63,INR,UPI,Grocery,Delhi,14,No,No,0,11,1.62,No,Yes,12.37,12.37,Low,APPROVE,0
TXN500231,U100341,D202514,70526.91,INR,Debit Card,Gaming,Chennai,10,Yes,Yes,0,8,34.39,No,No,64.7,64.7,Medium,HOLD,1
TXN500232,U101417,D200188,3084.59,INR,UPI,Education,Nashik,21,No,No,0,12,49.06,No,No,12.69,12.69,Low,APPROVE,0
TXN500233,U100112,D201640,29777.34,INR,Net Banking,Grocery,Hyderabad,8,No,No,0,2,21.26,No,No,0.1,0.1,Low,APPROVE,0
TXN500234,U101244,D201408,2538.32,INR,UPI,Shopping,Nagpur,6,Yes,No,1,12,23.45,No,No,32.08,32.08,Low,APPROVE,0
TXN500235,U101814,D201966,1779.95,INR,Credit Card,Fuel,Hyderabad,6,No,No,0,14,11.36,No,No,15.01,15.01,Low,APPROVE,0
TXN500236,U100067,D202317,5164.22,INR,Debit Card,Food,Hyderabad,6,Yes,Yes,0,8,29.51,No,No,47.89,47.89,Medium,HOLD,0
TXN500237,U101338,D200664,9131.58,INR,UPI,Food,Hyderabad,16,Yes,No,0,1,63.01,No,No,13.44,13.44,Low,APPROVE,0
TXN500238,U100466,D201241,6654.21,INR,Debit Card,Utilities,Pune,3,No,No,0,1,72.87,No,No,14.87,14.87,Low,APPROVE,0
TXN500239,U100857,D200020,4560.78,INR,UPI,Education,Bengaluru,3,No,No,0,3,93.84,Yes,No,11.59,11.59,Low,APPROVE,0
TXN500240,U100262,D202761,2663.75,INR,Debit Card,Fuel,Pune,6,No,No,0,8,85.69,No,No,16.37,16.37,Low,APPROVE,0
TXN500241,U101804,D201183,6246.08,INR,UPI,Shopping,Nagpur,1,No,No,0,5,11.65,No,No,18.55,18.55,Low,APPROVE,0
TXN500242,U101154,D201515,3924.08,INR,Debit Card,Travel,Pune,21,No,Yes,1,12,74.99,No,No,36.01,36.01,Low,APPROVE,0
TXN500243,U100423,D200428,2183.12,INR,Credit Card,Healthcare,Chennai,4,Yes,Yes,0,3,54.33,No,No,48.2,48.2,Medium,HOLD,0
TXN500244,U101290,D202623,2145.66,INR,UPI,Gaming,Mumbai,9,Yes,No,1,1,54.47,No,No,22.75,22.75,Low,APPROVE,0
TXN500245,U100719,D202643,11521.75,INR,UPI,Shopping,Hyderabad,17,No,No,0,8,31.7,No,No,8.93,8.93,Low,APPROVE,0
TXN500246,U101235,D202632,635.78,INR,Credit Card,Shopping,Kolkata,13,No,No,0,4,47.36,No,No,1.59,1.59,Low,APPROVE,0
TXN500247,U100562,D201889,6366.47,INR,Credit Card,Utilities,Ahmedabad,2,No,No,3,3,72.0,No,No,23.66,23.66,Low,APPROVE,0
TXN500248,U100982,D200990,5686.67,INR,UPI,Healthcare,Chennai,2,Yes,No,1,5,76.5,No,No,32.78,32.78,Low,APPROVE,0
TXN500249,U100918,D202706,26418.48,INR,Debit Card,Travel,Ahmedabad,18,No,No,1,3,45.58,Yes,No,0.1,0.1,Low,APPROVE,0
TXN500250,U100287,D200222,89.63,INR,UPI,Food,Ahmedabad,20,No,No,1,9,70.82,No,No,15.72,15.72,Low,APPROVE,0
TXN500251,U100424,D200959,499.23,INR,Debit Card,Entertainment,Kolkata,12,Yes,No,0,10,71.23,No,No,28.9,28.9,Low,APPROVE,0
TXN500252,U100553,D200157,990.62,INR,Credit Card,Healthcare,Ahmedabad,6,No,No,0,7,91.3,No,No,0.1,0.1,Low,APPROVE,0
TXN500253,U100758,D202007,1291.71,INR,UPI,Fuel,Ahmedabad,5,No,No,1,14,43.11,No,Yes,7.39,7.39,Low,APPROVE,0
TXN500254,U101957,D200800,6796.85,INR,Debit Card,Gaming,Kolkata,19,No,No,0,6,24.42,No,No,5.37,5.37,Low,APPROVE,0
TXN500255,U101730,D200721,621.9,INR,Net Banking,Food,Chennai,12,No,No,1,11,35.38,Yes,No,16.39,16.39,Low,APPROVE,0
TXN500256,U100243,D202366,1854.03,INR,UPI,Entertainment,Kolkata,4,No,No,0,2,42.71,No,No,10.97,10.97,Low,APPROVE,0
TXN500257,U101735,D201254,1217.34,INR,UPI,Education,Nagpur,5,No,Yes,0,14,20.46,No,No,28.26,28.26,Low,APPROVE,0
TXN500258,U101893,D202345,1849.64,INR,UPI,Healthcare,Chennai,11,Yes,No,1,10,12.57,No,No,54.0,54.0,Medium,HOLD,1
TXN500259,U101656,D200444,10871.69,INR,UPI,Entertainment,Delhi,7,No,No,0,8,91.4,Yes,No,14.99,14.99,Low,APPROVE,0
TXN500260,U100999,D200104,4575.24,INR,UPI,Travel,Chennai,17,No,No,0,14,29.91,No,No,14.18,14.18,Low,APPROVE,0
TXN500261,U101357,D201661,1315.97,INR,Credit Card,Fuel,Nashik,23,No,No,0,14,93.81,No,No,9.65,9.65,Low,APPROVE,0
TXN500262,U100327,D200882,586.51,INR,Debit Card,Fuel,Ahmedabad,14,No,No,1,7,70.9,No,No,8.44,8.44,Low,APPROVE,0
TXN500263,U100714,D201322,4399.05,INR,Debit Card,Food,Pune,7,No,No,1,3,31.01,No,No,5.23,5.23,Low,APPROVE,0
TXN500264,U101129,D201091,1259.99,INR,Credit Card,Shopping,Kolkata,12,No,No,2,1,31.82,No,No,2.88,2.88,Low,APPROVE,0
TXN500265,U101785,D200537,1887.83,INR,Debit Card,Education,Delhi,6,No,No,2,10,29.74,No,No,13.84,13.84,Low,APPROVE,0
TXN500266,U101910,D202720,1933.1,INR,Debit Card,Entertainment,Kolkata,15,Yes,No,1,10,45.06,No,No,33.85,33.85,Low,APPROVE,0
TXN500267,U101961,D201643,8031.09,INR,UPI,Fuel,Hyderabad,19,No,No,1,11,6.37,Yes,No,19.14,19.14,Low,APPROVE,0
TXN500268,U101962,D200800,1735.18,INR,Debit Card,Food,Mumbai,22,No,No,0,1,11.88,No,No,1.21,1.21,Low,APPROVE,0
TXN500269,U100800,D202864,1625.51,INR,UPI,Healthcare,Ahmedabad,4,No,No,0,6,3.37,No,No,10.38,10.38,Low,APPROVE,0
TXN500270,U101102,D201064,959.41,INR,UPI,Utilities,Ahmedabad,19,No,No,1,4,8.33,No,No,3.79,3.79,Low,APPROVE,0
TXN500271,U101188,D201571,1127.89,INR,UPI,Fuel,Ahmedabad,21,No,No,0,6,43.23,No,No,5.7,5.7,Low,APPROVE,0
TXN500272,U101869,D202910,6546.57,INR,Credit Card,Grocery,Mumbai,14,No,No,0,12,6.01,No,No,12.15,12.15,Low,APPROVE,0
TXN500273,U100630,D201429,2519.72,INR,Debit Card,Utilities,Bengaluru,21,No,No,0,5,41.77,No,No,7.15,7.15,Low,APPROVE,0
TXN500274,U101080,D201531,2037.07,INR,UPI,Healthcare,Chennai,22,No,No,0,11,85.36,No,No,7.18,7.18,Low,APPROVE,0
TXN500275,U100959,D200241,622.45,INR,UPI,Healthcare,Nagpur,14,Yes,No,0,10,40.61,No,No,25.55,25.55,Low,APPROVE,0
TXN500276,U100959,D202990,844.08,INR,Debit Card,Utilities,Nashik,0,No,No,0,9,24.15,No,No,24.33,24.33,Low,APPROVE,0
TXN500277,U101211,D201362,4389.43,INR,Debit Card,Utilities,Mumbai,3,No,No,1,2,34.99,No,No,19.38,19.38,Low,APPROVE,0
TXN500278,U101075,D202067,1991.42,INR,UPI,Gaming,Nagpur,19,Yes,No,0,12,55.39,No,No,32.68,32.68,Low,APPROVE,0
TXN500279,U101095,D201878,1989.62,INR,Net Banking,Healthcare,Nashik,20,No,No,0,9,6.02,No,No,15.34,15.34,Low,APPROVE,0
TXN500280,U100752,D202941,3635.74,INR,UPI,Shopping,Nashik,20,No,No,0,1,45.99,No,No,3.49,3.49,Low,APPROVE,0
TXN500281,U100323,D201891,4920.72,INR,Credit Card,Entertainment,Chennai,3,No,No,0,7,57.67,No,No,13.96,13.96,Low,APPROVE,0
TXN500282,U101635,D202888,5180.99,INR,UPI,Shopping,Pune,14,No,No,0,6,81.98,No,No,10.03,10.03,Low,APPROVE,0
TXN500283,U101361,D202791,1859.1,INR,UPI,Education,Kolkata,2,No,No,0,3,66.01,No,No,13.33,13.33,Low,APPROVE,0
TXN500284,U100154,D201039,2208.12,INR,UPI,Healthcare,Bengaluru,5,No,No,0,3,38.47,No,No,0.1,0.1,Low,APPROVE,0
TXN500285,U100058,D200300,4348.43,INR,UPI,Travel,Chennai,13,No,No,0,5,82.46,No,No,4.14,4.14,Low,APPROVE,0
TXN500286,U101298,D200164,238.95,INR,Net Banking,Shopping,Ahmedabad,1,Yes,No,0,14,11.31,No,No,38.98,38.98,Low,APPROVE,0
TXN500287,U101794,D202828,2971.69,INR,UPI,Food,Nagpur,21,No,No,1,11,26.09,No,No,10.57,10.57,Low,APPROVE,0
TXN500288,U100200,D201281,5279.83,INR,UPI,Travel,Nagpur,20,No,No,0,2,56.3,No,No,0.1,0.1,Low,APPROVE,0
TXN500289,U100294,D201611,1207.91,INR,Debit Card,Grocery,Mumbai,15,No,No,0,14,90.87,No,No,8.61,8.61,Low,APPROVE,0
TXN500290,U101345,D202400,654.95,INR,Credit Card,Travel,Nagpur,2,No,No,1,1,43.39,No,No,11.12,11.12,Low,APPROVE,0
TXN500291,U101352,D201020,11204.43,INR,Credit Card,Fuel,Bengaluru,19,No,Yes,0,7,86.1,Yes,No,15.91,15.91,Low,APPROVE,0
TXN500292,U101975,D201549,1090.21,INR,Debit Card,Healthcare,Bengaluru,5,No,No,0,10,26.71,No,No,15.67,15.67,Low,APPROVE,0
TXN500293,U101413,D202918,2392.41,INR,UPI,Utilities,Kolkata,2,No,No,0,13,41.81,Yes,No,27.1,27.1,Low,APPROVE,0
TXN500294,U100997,D201968,3465.53,INR,UPI,Education,Pune,22,No,Yes,0,9,45.17,Yes,No,28.13,28.13,Low,APPROVE,0
TXN500295,U101307,D202806,961.83,INR,Credit Card,Utilities,Pune,14,No,No,1,13,58.71,No,No,12.82,12.82,Low,APPROVE,0
TXN500296,U101199,D200877,478.23,INR,UPI,Fuel,Nagpur,4,No,No,1,9,80.11,Yes,No,28.17,28.17,Low,APPROVE,0
TXN500297,U100609,D202800,3358.76,INR,Credit Card,Grocery,Mumbai,0,No,Yes,0,3,92.85,No,No,25.72,25.72,Low,APPROVE,0
TXN500298,U100348,D202913,579.9,INR,Net Banking,Entertainment,Nashik,16,No,No,1,3,43.05,No,No,4.05,4.05,Low,APPROVE,0
TXN500299,U101455,D201320,5076.15,INR,Debit Card,Healthcare,Kolkata,19,Yes,No,0,6,45.5,No,No,19.7,19.7,Low,APPROVE,0
TXN500300,U100962,D201979,2136.81,INR,Net Banking,Travel,Pune,11,No,No,0,12,11.43,No,No,13.02,13.02,Low,APPROVE,0
TXN500301,U101717,D201240,23834.54,INR,Debit Card,Education,Pune,19,No,No,0,6,71.08,No,No,3.34,3.34,Low,APPROVE,0
TXN500302,U100381,D202275,2904.67,INR,UPI,Grocery,Kolkata,9,No,No,0,12,42.42,No,No,14.3,14.3,Low,APPROVE,0
TXN500303,U101295,D200430,1180.65,INR,Debit Card,Entertainment,Mumbai,23,No,No,0,4,66.09,No,No,0.26,0.26,Low,APPROVE,0
TXN500304,U100491,D202836,5728.9,INR,Credit Card,Grocery,Nashik,1,No,No,0,4,60.68,No,No,14.36,14.36,Low,APPROVE,0
TXN500305,U101570,D202217,7732.21,INR,Credit Card,Gaming,Mumbai,22,No,No,0,11,1.58,No,No,16.06,16.06,Low,APPROVE,0
TXN500306,U100330,D201254,609.06,INR,Net Banking,Utilities,Hyderabad,7,No,Yes,1,13,4.96,No,No,36.65,36.65,Low,APPROVE,0
TXN500307,U100874,D202117,3934.89,INR,UPI,Education,Kolkata,18,No,No,1,2,86.95,No,No,1.3,1.3,Low,APPROVE,0
TXN500308,U101622,D201134,3590.1,INR,Net Banking,Utilities,Pune,15,No,No,0,4,17.2,No,No,0.11,0.11,Low,APPROVE,0
TXN500309,U100157,D200001,6906.42,INR,UPI,Shopping,Nashik,18,No,No,0,5,48.06,No,No,5.87,5.87,Low,APPROVE,0
TXN500310,U100431,D201950,851.97,INR,UPI,Education,Nagpur,8,No,No,2,12,35.96,No,No,10.75,10.75,Low,APPROVE,0
TXN500311,U101348,D202717,5329.55,INR,UPI,Education,Ahmedabad,7,No,No,0,4,56.23,No,No,0.71,0.71,Low,APPROVE,0
TXN500312,U101139,D202318,3856.25,INR,UPI,Utilities,Kolkata,16,No,No,0,11,31.71,Yes,No,19.15,19.15,Low,APPROVE,0
TXN500313,U101543,D202591,1939.93,INR,Net Banking,Fuel,Hyderabad,14,No,No,0,7,42.21,No,No,1.29,1.29,Low,APPROVE,0
TXN500314,U100618,D202317,41371.69,INR,Net Banking,Grocery,Delhi,1,No,No,0,6,17.89,Yes,Yes,14.0,14.0,Low,APPROVE,0
TXN500315,U100618,D200189,718.37,INR,Debit Card,Grocery,Chennai,3,No,No,0,5,50.22,No,No,14.22,14.22,Low,APPROVE,0
TXN500316,U100625,D202769,1938.1,INR,UPI,Food,Chennai,5,No,No,0,4,86.94,No,No,4.32,4.32,Low,APPROVE,0
TXN500317,U100434,D200021,976.64,INR,UPI,Healthcare,Ahmedabad,14,No,No,2,3,95.41,No,No,3.12,3.12,Low,APPROVE,0
TXN500318,U101545,D202061,3566.48,INR,Net Banking,Education,Kolkata,12,No,Yes,0,9,21.35,No,No,29.61,29.61,Low,APPROVE,0
TXN500319,U100795,D201741,14999.56,INR,UPI,Gaming,Delhi,2,No,No,1,12,15.8,No,No,24.41,24.41,Low,APPROVE,0
TXN500320,U100931,D201569,11250.3,INR,Net Banking,Healthcare,Chennai,19,No,No,1,9,18.84,No,No,18.78,18.78,Low,APPROVE,0
TXN500321,U100571,D201487,158.34,INR,Wallet,Education,Delhi,15,No,No,0,10,42.44,No,No,18.04,18.04,Low,APPROVE,0
TXN500322,U100265,D200567,13124.37,INR,UPI,Healthcare,Ahmedabad,13,No,No,0,11,10.02,No,No,10.34,10.34,Low,APPROVE,0
TXN500323,U101421,D201972,1479.1,INR,UPI,Grocery,Hyderabad,3,No,No,0,1,82.13,No,No,10.92,10.92,Low,APPROVE,0
TXN500324,U100101,D202622,1199.74,INR,UPI,Shopping,Delhi,9,No,No,0,13,26.94,No,No,14.99,14.99,Low,APPROVE,0
TXN500325,U101086,D201423,2924.54,INR,UPI,Food,Delhi,22,No,No,0,13,43.57,No,No,12.12,12.12,Low,APPROVE,0
TXN500326,U100996,D202639,1852.12,INR,Debit Card,Grocery,Chennai,22,No,No,0,14,23.63,No,No,16.56,16.56,Low,APPROVE,0
TXN500327,U101710,D202599,1754.19,INR,UPI,Gaming,Pune,22,No,No,0,3,19.72,No,No,1.59,1.59,Low,APPROVE,0
TXN500328,U100708,D200805,1156.39,INR,UPI,Fuel,Hyderabad,3,No,No,1,7,3.53,No,No,13.34,13.34,Low,APPROVE,0
TXN500329,U101014,D200913,3501.84,INR,UPI,Entertainment,Pune,11,No,No,1,10,44.37,No,No,12.6,12.6,Low,APPROVE,0
TXN500330,U100823,D202326,8980.01,INR,Credit Card,Education,Bengaluru,4,No,No,1,4,87.28,No,No,15.43,15.43,Low,APPROVE,0
TXN500331,U101925,D200767,2913.73,INR,Net Banking,Utilities,Nashik,3,No,No,0,9,24.27,No,No,27.18,27.18,Low,APPROVE,0
TXN500332,U101534,D201133,2252.6,INR,Credit Card,Gaming,Nashik,8,No,No,0,13,18.04,No,No,11.1,11.1,Low,APPROVE,0
TXN500333,U100221,D200047,4787.8,INR,Credit Card,Entertainment,Delhi,19,No,No,0,1,43.43,No,Yes,0.1,0.1,Low,APPROVE,0
TXN500334,U100914,D200743,9462.66,INR,UPI,Healthcare,Hyderabad,0,No,No,1,5,90.53,No,No,17.96,17.96,Low,APPROVE,0
TXN500335,U100435,D201105,2859.1,INR,Net Banking,Travel,Delhi,15,No,No,0,5,36.07,No,No,6.1,6.1,Low,APPROVE,0
TXN500336,U101213,D202733,2113.35,INR,Net Banking,Gaming,Ahmedabad,7,No,No,1,8,39.9,Yes,No,16.27,16.27,Low,APPROVE,0
TXN500337,U100639,D202672,4859.84,INR,Net Banking,Utilities,Kolkata,12,No,No,0,9,88.96,No,No,16.92,16.92,Low,APPROVE,0
TXN500338,U100944,D201301,1215.54,INR,UPI,Gaming,Nashik,21,No,No,1,6,45.98,No,No,5.67,5.67,Low,APPROVE,0
TXN500339,U100333,D200380,289.59,INR,UPI,Entertainment,Chennai,17,No,No,0,3,62.17,No,Yes,4.03,4.03,Low,APPROVE,0
TXN500340,U100906,D200309,4751.17,INR,Debit Card,Entertainment,Chennai,0,No,Yes,1,3,25.52,No,No,29.56,29.56,Low,APPROVE,0
TXN500341,U101581,D202599,1610.85,INR,UPI,Food,Pune,6,No,No,0,7,50.36,No,No,2.26,2.26,Low,APPROVE,0
TXN500342,U101604,D200541,1434.81,INR,Net Banking,Travel,Kolkata,13,No,No,0,7,63.7,No,No,0.1,0.1,Low,APPROVE,0
TXN500343,U101324,D200766,339.26,INR,UPI,Food,Pune,7,No,No,1,9,41.18,No,No,14.74,14.74,Low,APPROVE,0
TXN500344,U100350,D201206,1140.44,INR,UPI,Fuel,Nagpur,15,No,No,0,12,90.04,No,No,18.3,18.3,Low,APPROVE,0
TXN500345,U101899,D200183,1725.45,INR,Credit Card,Utilities,Kolkata,13,No,No,0,2,61.0,No,No,0.1,0.1,Low,APPROVE,0
TXN500346,U100569,D201981,11343.84,INR,Credit Card,Entertainment,Ahmedabad,9,No,No,0,14,90.71,No,No,17.39,17.39,Low,APPROVE,0
TXN500347,U101951,D202513,15757.25,INR,UPI,Grocery,Ahmedabad,8,No,Yes,0,11,22.18,No,No,26.2,26.2,Low,APPROVE,0
TXN500348,U100727,D200638,2066.61,INR,UPI,Entertainment,Nashik,19,No,No,0,7,3.28,No,No,0.1,0.1,Low,APPROVE,0
TXN500349,U100114,D201460,4445.51,INR,Credit Card,Travel,Pune,6,No,No,1,13,30.79,No,No,14.41,14.41,Low,APPROVE,0
TXN500350,U101545,D200593,749.32,INR,Credit Card,Utilities,Nashik,4,No,No,0,13,91.89,No,No,31.62,31.62,Low,APPROVE,0
TXN500351,U100908,D201256,2850.13,INR,UPI,Education,Bengaluru,13,No,No,0,4,81.86,No,No,2.32,2.32,Low,APPROVE,0
TXN500352,U100366,D201844,1624.22,INR,UPI,Food,Nashik,17,No,No,1,9,60.16,No,No,12.46,12.46,Low,APPROVE,0
TXN500353,U101292,D202751,476.58,INR,UPI,Fuel,Delhi,18,Yes,No,1,4,66.2,No,No,24.39,24.39,Low,APPROVE,0
TXN500354,U100803,D200000,8203.08,INR,Credit Card,Gaming,Mumbai,7,No,No,0,9,90.96,No,No,14.11,14.11,Low,APPROVE,0
TXN500355,U101109,D202409,3080.86,INR,Credit Card,Healthcare,Hyderabad,9,No,No,0,13,84.02,No,No,11.11,11.11,Low,APPROVE,0
TXN500356,U100895,D200718,5176.76,INR,Debit Card,Grocery,Nagpur,10,No,Yes,0,6,79.95,No,Yes,16.86,16.86,Low,APPROVE,0
TXN500357,U100968,D200282,1658.56,INR,UPI,Gaming,Ahmedabad,4,No,No,0,7,4.56,No,No,16.87,16.87,Low,APPROVE,0
TXN500358,U100377,D202878,220.88,INR,UPI,Utilities,Pune,14,No,No,0,4,53.15,No,No,1.56,1.56,Low,APPROVE,0
TXN500359,U101170,D202216,559.09,INR,Wallet,Grocery,Nashik,2,No,No,1,6,46.87,No,No,8.99,8.99,Low,APPROVE,0
TXN500360,U101011,D202936,6523.02,INR,Credit Card,Healthcare,Kolkata,23,No,No,1,7,98.4,No,No,0.1,0.1,Low,APPROVE,0
TXN500361,U100117,D201209,1932.94,INR,Debit Card,Healthcare,Delhi,22,No,No,2,3,50.59,No,No,0.74,0.74,Low,APPROVE,0
TXN500362,U101013,D202169,4741.63,INR,UPI,Utilities,Delhi,6,No,No,2,1,17.6,No,Yes,12.54,12.54,Low,APPROVE,0
TXN500363,U101158,D200440,1600.52,INR,UPI,Food,Ahmedabad,6,No,Yes,0,1,10.79,No,No,18.03,18.03,Low,APPROVE,0
TXN500364,U100526,D200638,2757.15,INR,Debit Card,Education,Mumbai,20,No,No,0,3,12.48,No,No,6.96,6.96,Low,APPROVE,0
TXN500365,U101872,D200473,2501.48,INR,Net Banking,Travel,Mumbai,19,No,No,1,7,86.22,No,No,0.1,0.1,Low,APPROVE,0
TXN500366,U100813,D201857,948.77,INR,UPI,Grocery,Mumbai,21,No,No,0,13,39.64,No,No,13.35,13.35,Low,APPROVE,0
